Year,Region,Average_Temperature_C,Total_Precipitation_mm,CO2_Emissions_MT,Crop_Yield_MT_per_HA,Extreme_Weather_Events,Irrigation_Access_%,Pesticide_Use_KG_per_HA,Fertilizer_Use_KG_per_HA,Soil_Health_Index,Economic_Impact_Million_USD,Decade,Total_Chemical_Use_KG_per_HA,Yield_per_Chemical_Input,Has_Adaptation,High_Extreme_Weather_Risk,Country_Australia,Country_Brazil,Country_Canada,Country_China,Country_France,Country_India,Country_Nigeria,Country_Russia,Country_USA,Crop_Type_Coffee,Crop_Type_Corn,Crop_Type_Cotton,Crop_Type_Fruits,Crop_Type_Rice,Crop_Type_Soybeans,Crop_Type_Sugarcane,Crop_Type_Vegetables,Crop_Type_Wheat,Adaptation_Strategies_Drought-resistant Crops,Adaptation_Strategies_No Adaptation,Adaptation_Strategies_Organic Farming,Adaptation_Strategies_Water Management,Temperature_Category_Medium,Temperature_Category_High
2018,16,-0.6036166824826353,-1.3365157241782621,-0.9054155244407792,1.71,3,-0.4636291050446882,-1.0065904579932021,-1.150267435021138,-0.7527295846643923,832.38,2010,-1.4897087794325783,0.3656525628149808,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1998,14,-1.3492747786328714,0.6716545435899228,0.9842121849247748,1.413,3,-1.330216068751065,1.67383486088555,-0.5689286135143953,-0.2684482408183189,415.23,1990,0.247835777051543,-0.4428056050381392,1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2009,19,1.3141636139318313,-1.0747192822752556,-0.13815448902987332,0.82,9,-0.8607506621250526,0.8615638515342906,-0.4383102443921493,-0.761147563033905,377.03,2000,-0.0031115909117677702,-0.5510474929754586,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2016,30,-1.6074207394053508,1.6808516275472378,0.15640854884411623,1.359,1,-1.3148237603370974,0.927815352721819,-0.46965865298148823,-0.615566054761159,358.93,2010,-0.0012341791813688646,-0.4234235854959963,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1996,15,-1.5289304134947996,-1.0034749720202616,-0.5107243393052754,0.83,10,0.21170842661814074,-0.6691218738192294,-0.2756468353785789,-1.4415182853698,88.69,1990,-0.551002914233161,-0.4885188435698555,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1993,1,1.7205690792020185,1.0162235816967697,-0.8297372736035883,3.86,9,0.3202242009366124,0.3108482479129612,0.5024903289390146,0.9987050913924199,733.19,1990,0.5923408295797298,-0.015462982237755118,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1995,25,-0.7196079418837832,0.8653620466075554,-0.3686820838877783,2.04,10,-0.05303927810210231,-0.44621317711535796,-1.3261668387724292,-1.3617950784585344,354.52,1990,-1.3936478792271711,0.4461820100770636,0,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2017,11,-0.887053970492959,-0.8396441152385945,-0.13931876981198393,2.33,0,0.3386949710333734,-0.7395140938309782,-0.6466030036857575,-0.06740711034643132,489.05,2010,-0.9161594957957343,0.16057614210253654,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2012,25,-1.3492747786328714,-1.2103132921154054,1.4836886404502354,1.359,6,-0.28815678912545756,-0.9341278785693429,1.293166856692343,-0.48682050322743786,178.19,2010,0.7381531406407054,-0.5006973541875347,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1997,10,1.5810307220277053,-0.2444218167978304,1.6757949694984897,3.456,9,0.07818015112697174,0.0907000304252366,1.7250782639232367,-1.2691973163938963,818.2,1990,1.5908109681968428,-0.25774079908768316,0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
2015,5,1.5871355251540815,-0.4789131159038925,-0.28834670992214484,2.24,0,1.1910440494568302,1.172807883154867,-1.008502965067127,-1.506881411533074,838.48,2010,-0.37421330962060406,-0.11404383507847791,1,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1998,1,0.11762220116209586,-0.14988490292851855,1.6257308958677326,1.665,7,0.7862263381694822,0.8567330129060332,-0.2815682014454541,0.3460641801560959,341.27,1990,0.1355039751826793,-0.3726435134279733,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
2007,32,1.1641598799694448,-0.9500324222875703,-0.40826763047953973,2.54,5,-0.7287616174752803,1.0568677560766924,1.4965831968720542,1.329482123794442,1082.68,2000,1.8236100227662986,-0.4070716949147257,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
2017,6,-0.797226153061995,-1.5873304798972383,0.4207002863832294,0.657,1,-1.0589266329548856,1.2694246557200124,1.509819191609775,0.6382175470980016,67.71,2010,1.9318740992192975,-0.6602520910532518,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1996,3,-0.742282924924609,-0.9621569988889433,-0.7051592299177507,2.32,4,-1.100101057962249,-0.7498658908915296,0.9131544814593556,-1.1260916841121837,1054.2,1990,0.48032192966593223,-0.2893590210477899,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2015,31,0.12459911902081168,0.35034084093161105,0.13661577554823573,2.853,7,1.6420386859860812,0.011336252961010006,0.7250640299233216,-1.3741744584137,769.71,2010,0.6564857303683566,-0.21747630814426921,1,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1991,16,-1.6004438215466352,0.10520326913356443,1.1518686175487058,2.3400000000000003,9,0.4456715145104484,1.0092494895981559,1.5927183165460275,-0.5269296942821742,261.52,1990,1.8883807274650581,-0.43849955064716406,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2003,10,0.7385678905877896,1.4631682712092675,1.512795660003001,3.411,8,-0.6464127674605535,1.7138618095196816,0.6540076371208197,-0.25408816007032664,1152.85,2000,1.364582854683783,-0.2347250666121784,1,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
2016,1,1.3446876295637125,0.37978269190010905,1.255489607156552,1.6740000000000002,6,-0.9819650908850476,0.8346491791768571,1.0664133678961243,0.5025395427893875,583.74,2010,1.336421678727801,-0.49296190888245606,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
2012,31,0.8214187901600379,0.6371069539091665,0.7629988363237551,2.07,8,1.5254419497502765,-0.44069221868306385,0.14024205190665218,-1.0671658355255957,444.62,2010,-0.0738274327567907,-0.2391798216086959,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
2023,19,-1.091128817860392,0.5671546067346467,-0.4688102311492925,2.21,10,-0.9792714369126033,0.24666710613754309,-1.1976383635561392,0.03905555726799177,757.69,2020,-0.9640334949209044,0.14371221501016662,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2002,28,-1.1696191437709431,0.5908695828945045,-1.262849724548743,1.27,2,-1.5545589638846429,-0.3330335292533303,0.28374810011562634,-1.1993776134467633,604.9,2000,0.10390087772096586,-0.457450676549714,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2016,6,0.032154957392829,0.5850309035885152,-1.3501707832070402,3.21,5,0.2147868883009342,-0.5421398298764666,-1.0739863074537463,-0.7854111477460294,941.63,2010,-1.2106002355132848,0.8269851274601152,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
2015,25,-1.3204949924656693,1.4885354693855009,-0.5281885510369346,1.62,4,-0.7718600810343899,-1.0673210007484364,1.0789527313318599,-1.200863139041383,788.17,2010,0.4853283609469957,-0.427581341886386,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1990,4,0.9940975071632506,1.153246204558598,-0.9333582632114342,3.35,5,-0.38281948587135844,-1.0838838760453184,-1.472111096538352,-0.6319068363019773,1361.95,1990,-1.8138752048814437,2.761240706170729,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
2003,33,-0.04459113905304316,-0.6273522202172183,1.3078822423515304,2.385,10,0.8966661510396994,1.6186252765626095,0.8309519878250888,-0.6853857577082921,539.99,2000,1.480356578058378,-0.39920380108973574,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
1993,33,1.2016608134600413,1.002161060474686,-1.4025634184020186,3.44,7,0.24249304344607586,-0.4386218592709535,0.17159046049599117,0.47035315490595764,435.58,1990,-0.044727550935608554,0.08533806439074007,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2020,26,0.6260650901159996,-0.5570396141067971,-0.3186180102570212,1.34,5,-1.720795894755493,-1.5110680347440693,-1.0635368379239667,-0.6819195313208458,275.27,2020,-1.640527521774618,0.3117520704843702,1,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2010,2,1.721441193934358,0.053127218812913386,-1.486391634713984,2.21,7,-1.490680883966677,0.33362220144617394,0.5651871461176925,-0.5744665133100096,998.05,2010,0.6589889460088882,-0.3368439283744573,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1995,32,-0.620186862397085,-0.3201383069467735,-0.07179048444956733,0.83,8,0.06047899645090895,-0.9120440448401668,0.6411199580340913,-1.601459874390538,139.59,1990,0.16241354331839591,-0.5616770312123311,1,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,13,-0.12046512076657603,-0.8343893038632043,1.63970226525306,3.753,5,-1.421415496103823,-0.48071916731719566,-0.2871412518613367,0.18562741593715149,563.31,2020,-0.47590644501720764,0.37012254992200655,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2018,3,-1.083279785269337,-1.6058030674036337,-0.7750160768443886,1.683,6,-0.9704208595745719,0.8988303209522752,0.8703116563872588,1.4235654114537,476.18,2010,1.1893577598465588,-0.48103361008939505,0,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1994,24,0.46385174990086037,0.2565741358218125,0.5441140492869565,3.285,5,1.6785954184692544,0.785650673090248,0.18517477088470477,1.4161377834806004,1594.82,1990,0.5225636935999058,-0.1091044684797449,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
2016,31,-0.2870390346434124,0.20039858726504126,-0.46298882723873946,3.66,2,-1.4060231876898552,1.2349186655181748,-0.7124346617233696,0.30397428830853357,490.49,2010,-0.0800854718581198,0.15228359266245212,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
1992,25,-0.19895544667712708,0.7670113571064591,0.8747697914063757,4.4910000000000005,2,-0.837277391793752,-1.2439916705818455,-0.0109269406241606,1.7236415815669106,2047.21,1990,-0.5738447569530136,0.6633667581245323,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024,33,1.3019540076790792,0.7445013849735818,-0.81460162343615,3.15,5,0.23556650465979043,1.446785445357458,-0.11228679506302336,-0.7750124685836903,877.24,2020,0.5551054969268192,-0.1421113749651218,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
2015,17,1.4912029045967417,-0.9662316516812081,1.107625947828502,3.456,0,1.2199046277330194,-0.7353733750067577,0.6857043613611512,0.390629947994692,1663.54,2010,0.2825678940639214,-0.014799373664853753,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
1993,7,0.2955336065593451,-0.21134010830453517,0.29961508504372386,2.4120000000000004,3,0.3898743965098157,-0.863735658557594,-0.25126473980909314,-1.3786310351975593,687.35,1990,-0.6173381287072532,0.03017500386954302,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
2022,9,-1.552477511267965,-0.8799061570060637,0.9201767419086899,1.998,9,-0.13461851269613057,0.0851790719929427,1.5429091784540774,0.29209008355157423,459.17,2020,1.424660030056546,-0.45112335820503413,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2022,11,0.29204514762998735,0.3660058932823602,1.582652506929639,2.439,10,-0.01186485309473893,1.0085593697941193,1.272267917632784,1.0190072745188918,433.35,2020,1.600198026848837,-0.4021226279264861,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1994,25,-1.1129316861688785,-0.9977853653774041,-1.6656908751590211,0.95,10,-0.32240467534653555,1.1362315335409188,0.43004067353254194,-0.5482222278050588,272.23,1990,0.9014879611854044,-0.5830165244257272,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2021,16,-1.2167133393172738,0.42120004680684825,-1.0346506912550593,2.92,6,1.4607942544116124,0.4964904751988478,1.4464257431291119,-0.6056625507970265,1260.83,2020,1.524475753722751,-0.3263368844261084,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
